uas_hist,vas_hist,uas_fut,vas_fut,date_hist,date_fut
,,0.915740341,0.356815156,,2097-02-01
,,2.039635301,0.756330654,,2097-03-01
,,0.775753856,0.448682792,,2097-04-01
,,0.975297421,-0.881335288,,2097-05-01
,,-0.266977683,-1.833278477,,2097-06-01
,,0.510139412,-1.310848534,,2097-07-01
,,1.677481532,-0.508991241,,2097-08-01
,,0.567665339,0.388607532,,2097-09-01
,,1.291621834,1.394119978,,2097-10-01
,,1.47323662,0.739927039,,2097-11-01
,,1.701676548,1.563504428,,2097-12-01
,,2.661042333,1.563953608,,2098-01-01
,,1.538959801,1.791148961,,2098-02-01
,,1.301964581,0.64523977,,2098-03-01
,,2.402034998,1.270560861,,2098-04-01
,,1.051522434,-0.839142989,,2098-05-01
,,0.50633958,-1.304358184,,2098-06-01
,,0.042922109,-1.509305775,,2098-07-01
,,1.486608326,-0.781969994,,2098-08-01
,,0.338591602,-0.298183769,,2098-09-01
,,-0.013595782,0.756233484,,2098-10-01
,,1.296430707,1.645295739,,2098-11-01
,,3.842808843,2.28298974,,2098-12-01
,,2.382624388,1.518596947,,2099-01-01
,,1.046139956,1.896127701,,2099-02-01
,,1.435094923,-0.300155908,,2099-03-01
,,-0.448097408,-0.95287919,,2099-04-01
,,1.412721336,-0.080696404,,2099-05-01
,,0.162598103,-1.232538402,,2099-06-01
,,0.464597821,-0.657263502,,2099-07-01
,,1.520944655,-0.541775808,,2099-08-01
,,0.808804393,-0.350358102,,2099-09-01
,,1.865158081,1.752150595,,2099-10-01
,,2.488707066,2.043443263,,2099-11-01
,,1.398663402,1.730407953,,2099-12-01
,,2.253413677,2.966151237,,2100-01-01
,,1.230760336,2.014822423,,2100-02-01
,,0.949812025,-0.496206373,,2100-03-01
,,1.475172997,-0.379962139,,2100-04-01
,,1.284836203,-0.983586341,,2100-05-01
,,1.137408346,-1.015431792,,2100-06-01
,,1.623927653,-0.613874972,,2100-07-01
,,0.886248976,-0.826775581,,2100-08-01
,,0.677919626,-0.175347716,,2100-09-01
,,1.175762415,1.304099441,,2100-10-01
,,2.607387185,1.931601286,,2100-11-01
,,1.880322754,1.966481209,,2100-12-01
